,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,5_24_dhn_4,4,0.1233222003800862,709111095.870286,9.912586897827891,"[5, 24]"
1,19_21_dhn_4,4,0.0374090440275258,703077478.2989241,6.4272210909041565,"[19, 21]"
2,34_57_dhn_4,4,0.0577192463139238,389709899.41149366,6.364841910844908,"[34, 57]"
3,38_59_dhn_4,4,0.0742083708001191,65032671.84907597,1.1656440461497788,"[38, 59]"
4,2_13_dhn_4,4,0.0289683909863159,404608685.86074775,5.467769359072721,"[2, 13]"
5,41_42_dhn_4,4,0.0027072121856802,3481423.0708846366,0.07702346505279944,"[41, 42]"
6,34_35_57_dhn_4,4,0.0586863941894202,370466553.2988963,4.441359765261439,"[34, 35, 57]"
7,2_13_70_dhn_4,4,0.0352879060362408,508917769.4902201,5.086987768956459,"[2, 13, 70]"
8,10_81_dhn_4,4,0.193002552962895,182439626.4643786,2.9098864616948075,"[10, 81]"
9,27_28_dhn_4,4,0.2291929376701492,644114950.6921136,11.084909815690747,"[27, 28]"
10,77_78_dhn_4,4,0.0735717664414304,23612074.651357856,0.7669668834671366,"[77, 78]"
11,22_88_dhn_4,4,0.1455693231792574,450570593.5753261,7.542861882005675,"[22, 88]"
12,29_82_dhn_4,4,0.0919351858823739,294092489.03829473,3.7828800319801457,"[29, 82]"
13,32_73_dhn_4,4,0.0516242068237901,597704579.2697849,6.327449301956954,"[32, 73]"
14,68_84_dhn_4,4,0.0500329206673702,415790471.2878423,5.816368733507397,"[68, 84]"
15,36_40_dhn_4,4,0.0582680322187325,205080262.55296043,2.5677500562631588,"[36, 40]"
16,85_89_dhn_4,4,0.0702721588872929,21560362.33671241,0.5213274894594863,"[85, 89]"
17,7_12_dhn_4,4,0.0527711545077065,187709710.16242564,3.436659779969249,"[7, 12]"
18,9_49_66_dhn_4,4,0.0364054575986048,84066895.52017808,0.8339864317742259,"[9, 49, 66]"
19,14_15_dhn_4,4,0.0572841924334434,1482091862.1085198,14.66981211199696,"[14, 15]"
20,20_27_28_dhn_4,4,0.2355947251124236,686006158.134921,8.631703512477518,"[20, 27, 28]"
21,51_52_dhn_4,4,0.0915701131786264,207326988.94577673,3.474747182361458,"[51, 52]"
22,79_80_dhn_4,4,0.0238665308595869,20539535.347624976,0.5672126213214806,"[79, 80]"
23,71_72_dhn_4,4,0.108096222360837,25488329.403973866,0.844732324282807,"[71, 72]"
24,20_27_28_91_dhn_4,4,0.3149895112370187,682674396.9821414,8.474820062228535,"[20, 27, 28, 91]"
25,38_59_86_dhn_4,4,0.0300882416564607,19125098.584842373,0.3412240045172851,"[38, 59, 86]"
26,5_6_24_dhn_4,4,0.0625752143174979,352111869.3615987,4.91292567136884,"[5, 6, 24]"
27,11_60_dhn_4,4,0.0040566404109522,5141913.247134664,0.13930061542305455,"[11, 60]"
28,14_15_16_dhn_4,4,0.0145079715661477,373321867.8716449,3.6888338835473733,"[14, 15, 16]"
29,22_32_73_88_dhn_4,4,0.0964410289647488,1052330107.8264561,7.54727779610766,"[22, 32, 73, 88]"
30,46_47_dhn_4,4,0.0088541758917042,185956494.52996695,2.26536760872542,"[46, 47]"
31,14_15_16_62_dhn_4,4,0.0661436554347664,1667670685.7053273,10.674333784015223,"[14, 15, 16, 62]"
32,36_37_40_dhn_4,4,0.059042530757764,161744904.62648806,1.9920463393083572,"[36, 37, 40]"
33,67_68_84_dhn_4,4,0.0482124219554164,477874448.3747357,4.472365468227057,"[67, 68, 84]"
34,26_44_dhn_4,4,0.0125879933836574,10488753.925499765,0.20488509527225476,"[26, 44]"
35,3_71_72_dhn_4,4,0.0188062638396635,224042766.94388738,2.828994607885733,"[3, 71, 72]"
36,22_25_32_73_88_dhn_4,4,0.1199456053568118,1261174732.1487348,7.257643662519346,"[22, 25, 32, 73, 88]"
37,36_37_39_40_dhn_4,4,0.0609279499322087,173670016.10582024,1.71893165748452,"[36, 37, 39, 40]"
38,3_67_68_71_72_84_dhn_4,4,0.0534613740009746,572420269.4944158,3.3675909705244615,"[3, 67, 68, 71, 72, 84]"
39,19_21_46_47_dhn_4,4,0.0309200336506106,615402277.7613071,3.513233718845198,"[19, 21, 46, 47]"
