,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,3_36_dhn_112,112,0.03578026147943498,74382422.68237293,4.124219816224152,"[3, 36]"
1,4_5_dhn_112,112,0.008712895144868204,8804418.571621493,0.40458644614129446,"[4, 5]"
2,7_8_dhn_112,112,0.006751377886069404,62672674.27050485,1.6628455052876792,"[7, 8]"
3,21_22_dhn_112,112,0.0011023169216477318,914427.1169465322,0.07443339152830193,"[21, 22]"
4,38_67_dhn_112,112,0.005653980017840587,45356534.60308793,1.2896338099747497,"[38, 67]"
5,39_62_dhn_112,112,0.004638942403186649,6634683.865583155,0.318675480136971,"[39, 62]"
6,41_63_dhn_112,112,0.0035785069884954755,5080430.263801758,0.2656169460807217,"[41, 63]"
7,45_54_dhn_112,112,0.014965032205027208,251683162.53641352,3.903225420193679,"[45, 54]"
8,50_51_dhn_112,112,0.0005144414322790911,498053.96749582107,0.04337677452521835,"[50, 51]"
9,55_66_dhn_112,112,0.0040621099173214215,50868771.261989474,0.8788374795099015,"[55, 66]"
10,61_68_dhn_112,112,0.018712897469948787,38360868.28138475,1.67087702102206,"[61, 68]"
11,65_71_dhn_112,112,0.005427662343671538,39001404.44054663,1.2312404391612002,"[65, 71]"
12,72_73_dhn_112,112,0.04408617856650257,49252585.539142884,2.761138897214811,"[72, 73]"
13,74_87_dhn_112,112,0.011509269449736164,7434507.243031181,0.4244433023195284,"[74, 87]"
14,131_139_dhn_112,112,0.008203811039780951,16813836.148378488,0.9097626358315594,"[131, 139]"
15,133_134_dhn_112,112,0.04834473523384405,173281541.71671566,6.119723408095799,"[133, 134]"
16,3_21_22_36_dhn_112,112,0.0021079974178241554,2633557.8420305396,0.10601706648712415,"[3, 21, 22, 36]"
17,23_27_dhn_112,112,0.008105081919744015,40639700.37581728,1.367977214547813,"[23, 27]"
18,28_29_dhn_112,112,0.005076099029760941,38749117.795603916,1.4539938229052485,"[28, 29]"
19,49_50_51_dhn_112,112,0.0014083349804874285,1758791.5340416264,0.07671961558827552,"[49, 50, 51]"
20,52_53_69_dhn_112,112,0.001738297461759297,2021493.9362659862,0.09397203028889828,"[52, 53, 69]"
21,58_59_dhn_112,112,0.036945577628858146,40695602.70860587,1.781816788416241,"[58, 59]"
22,72_73_74_87_dhn_112,112,0.014705136205264218,18043761.344091296,0.6049809277684502,"[72, 73, 74, 87]"
23,81_93_dhn_112,112,0.02048172533832193,127546884.62421505,3.190797942833121,"[81, 93]"
24,86_98_99_dhn_112,112,0.04680921502139809,63967105.52319104,2.1263987680279532,"[86, 98, 99]"
25,102_103_dhn_112,112,0.0006161991051432233,500540.6862606334,0.030072601859051872,"[102, 103]"
26,113_126_dhn_112,112,0.006868965067475365,20993816.91701713,1.0329502790211347,"[113, 126]"
27,121_122_dhn_112,112,0.006170388766866532,2166514.2454791605,0.1689502250509032,"[121, 122]"
28,123_135_dhn_112,112,0.0035756078907833513,1857976.7441968902,0.12068067198477923,"[123, 135]"
29,11_12_dhn_112,112,0.002319082635458038,24621334.11571853,0.6739923631591264,"[11, 12]"
30,13_14_dhn_112,112,0.01418282854414706,57405536.7355364,2.2163401024969325,"[13, 14]"
31,19_24_dhn_112,112,0.010462693607993965,58256278.330923736,1.488212320086396,"[19, 24]"
32,25_31_dhn_112,112,0.039295266282182564,108624956.21533927,4.187060500291921,"[25, 31]"
33,40_41_63_dhn_112,112,0.0014660877302287386,1792067.8889402982,0.09170045508677419,"[40, 41, 63]"
34,72_73_74_79_86_87_98_99_dhn_112,112,0.0080081062842426,16613789.905717332,0.26553600967572627,"[72, 73, 74, 79, 86, 87, 98, 99]"
35,83_85_dhn_112,112,0.009369733260804248,46893021.96493387,1.932155791653316,"[83, 85]"
36,128_136_dhn_112,112,0.0032409673092204153,37775662.30235393,0.9517748773370482,"[128, 136]"
37,2_3_21_22_36_dhn_112,112,0.0025765630232682953,4863961.316956923,0.13454236625882798,"[2, 3, 21, 22, 36]"
38,4_5_6_dhn_112,112,0.001855235154027416,1525189.1409329684,0.0691783121774969,"[4, 5, 6]"
39,37_39_62_dhn_112,112,0.006123738864288558,63614157.86798252,0.976332382785484,"[37, 39, 62]"
40,40_41_45_46_54_63_dhn_112,112,0.004698128473711835,71709529.65934883,0.9182217409692708,"[40, 41, 45, 46, 54, 63]"
41,75_80_dhn_112,112,0.006483810985172461,52522613.66702079,1.0072612332663886,"[75, 80]"
42,81_82_93_dhn_112,112,0.00556235030749737,34155137.05621693,0.8517814657297387,"[81, 82, 93]"
43,112_113_126_dhn_112,112,0.005492807132483549,48505949.58690855,1.1056327391601526,"[112, 113, 126]"
44,121_122_133_134_dhn_112,112,0.032012529103241205,103502111.97402242,3.0053491903894125,"[121, 122, 133, 134]"
45,125_131_139_dhn_112,112,0.014166234684260225,2927202683.6343713,27.959035575610717,"[125, 131, 139]"
46,15_17_dhn_112,112,0.007745001801010052,49340544.83892962,1.5582269350280418,"[15, 17]"
47,20_35_dhn_112,112,0.006368750695396433,57081509.78579967,1.2925023830750135,"[20, 35]"
48,37_39_62_70_dhn_112,112,0.004856477897749173,48980192.84076898,0.7449926835579184,"[37, 39, 62, 70]"
49,42_43_dhn_112,112,0.02561776468130212,81874745.42667195,3.27663426407613,"[42, 43]"
50,88_90_dhn_112,112,0.0021836339089931584,44237405.38030565,0.7326547169585277,"[88, 90]"
