,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,6_7_14_dhn_104,104,0.062230622742858135,979852712.3900654,11.573671361812572,"[6, 7, 14]"
1,9_15_16_21_29_dhn_104,104,0.012001011694038829,20570044.65776462,0.42135096741921535,"[9, 15, 16, 21, 29]"
2,11_13_dhn_104,104,0.005990953225014895,3999945.896950394,0.2237182622843816,"[11, 13]"
3,18_19_23_dhn_104,104,0.10018868320438525,367031279.9838413,7.980078008070294,"[18, 19, 23]"
4,33_34_45_48_dhn_104,104,0.2082953586121027,319796677.0938327,8.268806134725034,"[33, 34, 45, 48]"
5,35_36_dhn_104,104,0.10000617135247364,179610036.8760262,4.528745721306411,"[35, 36]"
6,37_56_dhn_104,104,0.014727286330996563,6435023.79530854,0.2853719726424806,"[37, 56]"
7,40_57_dhn_104,104,0.06643884255849153,111809149.32436526,4.63995656704456,"[40, 57]"
8,53_54_dhn_104,104,0.006486309797201745,4053753.8027905403,0.1812003563845432,"[53, 54]"
9,58_60_dhn_104,104,0.053499771422340414,543263575.9717311,10.233092390705927,"[58, 60]"
10,62_64_dhn_104,104,0.07834161533666956,140032800.399364,4.684266380894553,"[62, 64]"
11,63_83_dhn_104,104,0.041925821331827894,150603240.7894022,4.753726164254479,"[63, 83]"
12,65_66_67_74_76_77_84_dhn_104,104,0.2030841849576799,511619910.77618796,6.740630444048311,"[65, 66, 67, 74, 76, 77, 84]"
13,68_80_dhn_104,104,0.13640773958440763,223169342.4855026,7.634296221023798,"[68, 80]"
14,69_71_79_dhn_104,104,0.18461488825568548,647631647.5205114,11.31010514147783,"[69, 71, 79]"
15,73_75_dhn_104,104,0.12212181096445253,54294961.80985206,1.700200606869368,"[73, 75]"
16,86_99_111_dhn_104,104,0.12476478381085383,11127089706.323572,72.09951876283631,"[86, 99, 111]"
17,90_104_dhn_104,104,0.052460217774271886,4537379328.292152,32.444894984310054,"[90, 104]"
18,94_95_dhn_104,104,0.019017847540430354,11116090.430127194,0.4984141584026913,"[94, 95]"
19,101_108_dhn_104,104,0.09813144200011897,93785793.35143888,2.6767497312053643,"[101, 108]"
20,105_106_107_dhn_104,104,0.13795716854631354,283901063.3560995,6.8996626925596525,"[105, 106, 107]"
21,112_113_dhn_104,104,0.06232328720732458,221909823.96760094,6.304532986822616,"[112, 113]"
22,2_12_dhn_104,104,0.08374009994630045,883961243.9853415,18.54940391690979,"[2, 12]"
23,6_7_14_17_dhn_104,104,0.09927700467633677,1058547700.3432361,12.488648969953779,"[6, 7, 14, 17]"
24,42_50_dhn_104,104,0.18719900569430392,339340903.8083906,7.516796812579938,"[42, 50]"
25,59_61_dhn_104,104,0.06389359254984589,1029503920.3384151,17.38051865670399,"[59, 61]"
26,62_64_73_75_dhn_104,104,0.15441940544587204,238666988.20943937,4.663127658487345,"[62, 64, 73, 75]"
27,86_87_99_111_dhn_104,104,0.053465228656210756,4745798217.273491,30.66559964140073,"[86, 87, 99, 111]"
28,100_101_108_dhn_104,104,0.15177914070040252,13891364145.922398,117.06881770762283,"[100, 101, 108]"
29,42_44_49_50_dhn_104,104,0.15391260256272532,769754809.3216878,10.168438714464395,"[42, 44, 49, 50]"
30,62_63_64_73_75_82_83_dhn_104,104,0.2228737830864388,601598415.4167396,6.617122430521605,"[62, 63, 64, 73, 75, 82, 83]"
31,65_66_67_74_76_77_84_85_dhn_104,104,0.014693097933105775,35342804.5484045,0.4653548051508753,"[65, 66, 67, 74, 76, 77, 84, 85]"
32,2_3_11_12_13_dhn_104,104,0.0856303183080492,814898100.5074658,10.410844170681205,"[2, 3, 11, 12, 13]"
33,33_34_45_48_55_dhn_104,104,0.009323311886437176,12287239.09442551,0.31605315741359225,"[33, 34, 45, 48, 55]"
34,62_63_64_72_73_75_82_83_dhn_104,104,0.016588602897993413,43095926.84161347,0.4736821343184373,"[62, 63, 64, 72, 73, 75, 82, 83]"
35,35_36_37_56_dhn_104,104,0.01364365128017509,18542320.70975365,0.37918076016297836,"[35, 36, 37, 56]"
36,40_53_54_57_dhn_104,104,0.009704996811001048,10267086.375930939,0.30610628011692975,"[40, 53, 54, 57]"
37,42_43_44_49_50_dhn_104,104,0.06649644459489958,306191994.4765251,4.029305505991219,"[42, 43, 44, 49, 50]"
38,58_60_69_71_79_dhn_104,104,0.17251335860453057,1654803359.1223044,17.030882878177778,"[58, 60, 69, 71, 79]"
39,94_95_105_106_107_112_113_dhn_104,104,0.01813291878686434,37847754.316614315,0.5242035839083911,"[94, 95, 105, 106, 107, 112, 113]"
40,2_3_5_11_12_13_dhn_104,104,0.09396473835640892,940283806.2994819,8.464552394786166,"[2, 3, 5, 11, 12, 13]"
41,59_61_65_66_67_74_76_77_84_85_dhn_104,104,0.07006987703317774,960474873.7911602,7.918089377573418,"[59, 61, 65, 66, 67, 74, 76, 77, 84, 85]"
42,2_3_5_9_11_12_13_15_16_21_29_dhn_104,104,0.0846148283390104,701689373.4262464,4.847617832786593,"[2, 3, 5, 9, 11, 12, 13, 15, 16, 21, 29]"
43,58_60_69_70_71_79_dhn_104,104,0.13272162707292573,1225141588.9260588,12.573675256447986,"[58, 60, 69, 70, 71, 79]"
44,100_101_108_109_dhn_104,104,0.05320576015942117,4850354201.501921,40.80252625836175,"[100, 101, 108, 109]"
45,58_60_69_70_71_78_79_dhn_104,104,0.1302413834188894,1188535942.141986,10.249340479319738,"[58, 60, 69, 70, 71, 78, 79]"
46,35_36_37_42_43_44_49_50_56_dhn_104,104,0.013085619228097286,42470596.84664577,0.39483297001193496,"[35, 36, 37, 42, 43, 44, 49, 50, 56]"
47,58_59_60_61_65_66_67_69_70_71_74_76_77_78_79_84_85_dhn_104,104,0.14044094998828097,1685376861.2207835,7.614719946224149,"[58, 59, 60, 61, 65, 66, 67, 69, 70, 71, 74, 76, 77, 78, 79, 84, 85]"
48,58_59_60_61_62_63_64_65_66_67_69_70_71_72_73_74_75_76_77_78_79_82_83_84_85_dhn_104,104,0.1379047180899488,1296674581.1405106,4.412204169609453,"[58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 83, 84, 85]"
49,6_7_14_17_26_dhn_104,104,0.10230513710791908,1064304983.5914882,10.23636035232651,"[6, 7, 14, 17, 26]"
50,89_96_dhn_104,104,0.046618835762983084,1912960708.231986,17.82752309616459,"[89, 96]"
51,88_89_96_dhn_104,104,0.05800941062576046,4949328755.453161,21.939320946203235,"[88, 89, 96]"
52,86_87_99_100_101_108_109_111_dhn_104,104,0.06007270631348694,5390360184.291666,23.075147329062176,"[86, 87, 99, 100, 101, 108, 109, 111]"
53,86_87_99_100_101_102_108_109_111_dhn_104,104,0.06490425725127086,5837530689.75568,19.113041276450673,"[86, 87, 99, 100, 101, 102, 108, 109, 111]"
54,88_89_90_96_104_dhn_104,104,0.06462375450800707,5551978335.065251,18.48489034625647,"[88, 89, 90, 96, 104]"
55,88_89_90_96_103_104_dhn_104,104,0.08336539164144066,7172447590.847788,18.381279437343316,"[88, 89, 90, 96, 103, 104]"
56,21_29_dhn_104,104,0.09757750468222672,218262056.03698146,9.178744321393436,"[21, 29]"
57,33_45_dhn_104,104,0.09355995624918075,128972334.4352377,6.375564432293823,"[33, 45]"
58,65_67_dhn_104,104,0.07548757494484364,172387423.15018496,6.70740128987257,"[65, 67]"
59,86_99_dhn_104,104,0.19954097677053553,277458429.0881759,11.527672128852949,"[86, 99]"
60,15_21_29_dhn_104,104,0.13223237820157444,281685830.0088171,8.54626512543609,"[15, 21, 29]"
61,6_7_dhn_104,104,0.0882702749206273,877662927.4881754,15.549120905446813,"[6, 7]"
62,9_15_21_29_dhn_104,104,0.13475542883260577,318498372.77659404,6.589224332528974,"[9, 15, 21, 29]"
63,18_19_dhn_104,104,0.1277639708741987,543297793.2729242,11.925240765629285,"[18, 19]"
64,71_79_dhn_104,104,0.07555132179540736,287430979.697038,8.712401364021396,"[71, 79]"
65,74_84_dhn_104,104,0.12403993211465143,106394989.27031869,3.928490295748383,"[74, 84]"
66,42_44_dhn_104,104,0.17895376226209297,228581097.10855433,6.6933315210549456,"[42, 44]"
67,74_84_85_dhn_104,104,0.014678823210030537,10919566.650893973,0.4024889577888985,"[74, 84, 85]"
68,6_7_17_dhn_104,104,0.08236018113917455,827875195.055274,12.414282893070611,"[6, 7, 17]"
69,11_12_dhn_104,104,0.13130970804382594,222131276.95909056,7.922090819462144,"[11, 12]"
70,72_73_75_dhn_104,104,0.02618630580973399,8988241.980384054,0.2808850134844161,"[72, 73, 75]"
71,11_12_13_dhn_104,104,0.007635636871855751,8646058.778345047,0.3033335298779173,"[11, 12, 13]"
72,42_43_44_50_dhn_104,104,0.010911888348615374,14260526.17752399,0.313369753646662,"[42, 43, 44, 50]"
73,65_67_76_dhn_104,104,0.09618961885820462,174336821.31441078,5.0726824731627245,"[65, 67, 76]"
74,66_74_84_85_dhn_104,104,0.057036264815442744,219637148.3726223,4.396468646853342,"[66, 74, 84, 85]"
75,94_105_106_107_dhn_104,104,0.16919428961522787,322103025.73421705,6.487618389583377,"[94, 105, 106, 107]"
76,2_11_12_13_dhn_104,104,0.06252937355246121,618311992.8557373,11.524607150036207,"[2, 11, 12, 13]"
77,63_82_83_dhn_104,104,0.06101359485256627,246625830.56817967,4.880562060046967,"[63, 82, 83]"
78,65_67_76_77_dhn_104,104,0.010609837224138512,15335792.78907701,0.4414696477110788,"[65, 67, 76, 77]"
79,69_70_71_79_dhn_104,104,0.1267232596321727,398748111.1536359,6.930711939187331,"[69, 70, 71, 79]"
80,94_95_105_106_107_dhn_104,104,0.0168477314702666,24823185.731584758,0.4956733370574469,"[94, 95, 105, 106, 107]"
81,101_108_109_dhn_104,104,0.015125052366040795,8989994.617491823,0.2550262825802362,"[101, 108, 109]"
82,58_60_78_dhn_104,104,0.09495297045102745,954204334.9301466,13.324261197045415,"[58, 60, 78]"
83,62_64_72_73_75_dhn_104,104,0.012269690311761016,17720153.125411432,0.34577921520790483,"[62, 64, 72, 73, 75]"
