,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,9_15_dhn_109,109,0.0773375989574786,9375859.91282343,0.860622334792099,"[9, 15]"
1,23_25_dhn_109,109,0.0921802242307365,173710730.139596,3.1662034090250786,"[23, 25]"
2,33_58_dhn_109,109,0.0430561549440913,208297509.08820522,3.0847269125033256,"[33, 58]"
3,44_55_dhn_109,109,0.08852325038166377,119907525.8130926,2.1587159378470666,"[44, 55]"
4,8_9_15_dhn_109,109,0.0552561339935127,46610519.370662205,1.003762100378995,"[8, 9, 15]"
5,31_32_dhn_109,109,0.0411238234537789,192675806.90842164,2.2653496158081823,"[31, 32]"
6,51_52_dhn_109,109,0.1327341643552422,23619270.560821295,1.444539347663558,"[51, 52]"
7,10_11_dhn_109,109,0.0374233307062763,187464468.95840737,1.9953117729616374,"[10, 11]"
8,42_59_dhn_109,109,0.1469246269918914,26178605.564583957,1.398335153981836,"[42, 59]"
9,48_50_dhn_109,109,0.0368195793568469,163324827.2323781,2.3642582575460094,"[48, 50]"
10,6_27_dhn_109,109,0.0752626419325627,11639212.668854643,0.5372859536748127,"[6, 27]"
11,45_53_dhn_109,109,0.06947541771550321,79836281.37305959,1.4440195622673555,"[45, 53]"
12,45_51_52_53_dhn_109,109,0.06287998878187082,61068149.289663926,0.9747624755372882,"[45, 51, 52, 53]"
13,12_13_dhn_109,109,0.0459095068816453,148065675.75204712,1.9669329862713039,"[12, 13]"
14,44_55_56_57_dhn_109,109,0.1047884272629568,112119860.96667768,1.6185029141138187,"[44, 55, 56, 57]"
15,54_60_dhn_109,109,0.1360104576579608,49007415.15530823,1.8479750160099049,"[54, 60]"
16,1_3_dhn_109,109,0.20620732432521743,111451635.68018931,2.7639708577656426,"[1, 3]"
17,41_42_59_dhn_109,109,0.08824111523385617,41460155.66357148,0.930882683388465,"[41, 42, 59]"
18,41_42_43_59_dhn_109,109,0.1464497779585117,51161522.65122786,1.1494256247587227,"[41, 42, 43, 59]"
19,1_3_22_dhn_109,109,0.1266100040038867,41801767.763791695,1.0345542550524802,"[1, 3, 22]"
20,4_8_9_15_dhn_109,109,0.11499819454576453,81648291.45246428,1.314295190382091,"[4, 8, 9, 15]"
21,16_18_dhn_109,109,0.0667036965548005,291403822.9162349,2.3459711049041667,"[16, 18]"
22,6_7_27_dhn_109,109,0.0943796130433759,208895348.96156955,2.62587966042259,"[6, 7, 27]"
23,37_38_dhn_109,109,0.0567070757488433,182986722.20027608,2.5864377726845613,"[37, 38]"
24,41_42_43_44_55_56_57_59_dhn_109,109,0.1157481806168682,83410336.3032032,0.8351910400037981,"[41, 42, 43, 44, 55, 56, 57, 59]"
25,46_47_dhn_109,109,0.1054563305897078,33375232.67648159,1.090543365054742,"[46, 47]"
26,4_5_8_9_15_dhn_109,109,0.0470671038711036,25823228.513283756,0.4152097331920979,"[4, 5, 8, 9, 15]"
27,1_2_3_22_dhn_109,109,0.0760736637806498,52286642.30035903,0.8592275804493885,"[1, 2, 3, 22]"
28,46_47_49_dhn_109,109,0.1037201023953656,43168627.60688363,0.8943327029689276,"[46, 47, 49]"
29,45_51_52_53_54_60_dhn_109,109,0.143021923611755,87367061.54264344,1.2105361310736529,"[45, 51, 52, 53, 54, 60]"
30,40_46_47_49_dhn_109,109,0.0447184138620801,170464748.91862667,1.6689154582715817,"[40, 46, 47, 49]"
31,40_46_47_48_49_50_dhn_109,109,0.0656460957868168,262380644.9079253,1.7117745179887176,"[40, 46, 47, 48, 49, 50]"
32,1_2_3_22_24_dhn_109,109,0.0708863168742786,63300621.35407149,0.7654844631277743,"[1, 2, 3, 22, 24]"
33,35_45_51_52_53_54_60_dhn_109,109,0.07568726676910358,157138195.72892815,1.2381839327642108,"[35, 45, 51, 52, 53, 54, 60]"
34,1_2_3_22_23_24_25_dhn_109,109,0.1023250719243407,101453327.82697302,0.8753202835358458,"[1, 2, 3, 22, 23, 24, 25]"
35,14_17_dhn_109,109,0.0587157410461965,173218608.32395038,1.7382135010388282,"[14, 17]"
36,34_35_45_51_52_53_54_60_dhn_109,109,0.09681134415075977,208396477.83709368,1.372540967491746,"[34, 35, 45, 51, 52, 53, 54, 60]"
37,10_11_14_17_dhn_109,109,0.0527329754154908,309473624.19700027,1.8351579767864061,"[10, 11, 14, 17]"
38,34_35_36_37_38_45_51_52_53_54_60_dhn_109,109,0.193267790292614,460174597.5686829,2.0671152628432616,"[34, 35, 36, 37, 38, 45, 51, 52, 53, 54, 60]"
39,10_11_14_17_33_58_dhn_109,109,0.07928704475697708,458330669.7596976,2.184318066212049,"[10, 11, 14, 17, 33, 58]"
40,6_7_27_29_dhn_109,109,0.1522066033295725,341781274.7456094,3.0898535325111856,"[6, 7, 27, 29]"
41,1_2_3_6_7_22_23_24_25_27_29_dhn_109,109,0.1189824364571463,149207331.73353246,0.7577550161824766,"[1, 2, 3, 6, 7, 22, 23, 24, 25, 27, 29]"
42,34_35_36_37_38_41_42_43_44_45_51_52_53_54_55_56_57_59_60_dhn_109,109,0.13446173412110532,223260485.9032029,0.7649019854893453,"[34, 35, 36, 37, 38, 41, 42, 43, 44, 45, 51, 52, 53, 54, 55, 56, 57, 59, 60]"
43,34_35_36_37_38_39_41_42_43_44_45_51_52_53_54_55_56_57_59_60_dhn_109,109,0.13747048517601793,231846762.1863403,0.7072551319656536,"[34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 51, 52, 53, 54, 55, 56, 57, 59, 60]"
44,10_11_14_17_31_32_33_58_dhn_109,109,0.0993808144410409,568074886.478463,2.183900643771489,"[10, 11, 14, 17, 31, 32, 33, 58]"
45,34_35_36_37_38_39_40_41_42_43_44_45_46_47_48_49_50_51_52_53_54_55_56_57_59_60_dhn_109,109,0.1152132088880818,266185847.38189137,0.597941102001849,"[34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60]"
46,10_11_12_13_14_17_31_32_33_58_dhn_109,109,0.1109846795641783,653680011.707081,2.222171215805857,"[10, 11, 12, 13, 14, 17, 31, 32, 33, 58]"
47,44_55_57_dhn_109,109,4.768680901996197,5767509299.58164,83.1575559102505,"[44, 55, 57]"
48,41_43_dhn_109,109,0.0989128540644778,52178734.44108601,1.4269759072836812,"[41, 43]"
49,46_49_dhn_109,109,0.09637436948744313,66406153.038465634,1.3746342048040217,"[46, 49]"
50,34_36_37_38_dhn_109,109,0.1326018261012247,399918314.21874845,3.336667060403973,"[34, 36, 37, 38]"
51,34_35_36_37_38_39_45_51_52_53_54_60_dhn_109,109,0.2152441990307128,518122764.4327129,2.0039736174464897,"[34, 35, 36, 37, 38, 39, 45, 51, 52, 53, 54, 60]"
52,44_55_56_dhn_109,109,0.0731264850483427,88851581.31779556,1.6019926156030173,"[44, 55, 56]"
53,4_5_dhn_109,109,0.0511500040669254,15083552.626925774,0.5284434922260954,"[4, 5]"
54,34_36_dhn_109,109,0.05009673028654256,146382983.3631034,1.9756309375090682,"[34, 36]"
55,10_11_12_13_14_17_31_32_33_34_35_36_37_38_39_40_41_42_43_44_45_46_47_48_49_50_51_52_53_54_55_56_57_58_59_60_dhn_109,109,0.1331222806399181,476504003.1951631,0.684233863699953,"[10, 11, 12, 13, 14, 17, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]"
56,8_9_dhn_109,109,0.09280755109868341,87951578.07087798,1.8974959852708022,"[8, 9]"
57,45_51_53_dhn_109,109,0.08041333290975824,82862284.16489202,1.3220089793905112,"[45, 51, 53]"
58,41_42_43_dhn_109,109,0.10055502331188805,47394637.39804568,1.0633487030843336,"[41, 42, 43]"
59,1_2_3_dhn_109,109,0.1722790704116994,154644188.11436033,2.5447242820762166,"[1, 2, 3]"
60,55_56_dhn_109,109,0.1148330382231501,21492688.366886694,1.3857688761551608,"[55, 56]"
61,3_22_dhn_109,109,0.0761045454882348,19831882.793252844,0.8340022743348509,"[3, 22]"
62,34_35_36_45_51_52_53_54_60_dhn_109,109,0.11916517942246474,272541929.80747956,1.541043193169654,"[34, 35, 36, 45, 51, 52, 53, 54, 60]"
63,45_51_53_54_dhn_109,109,0.13994478746209163,111882828.86422177,1.5486234038043787,"[45, 51, 53, 54]"
64,6_7_dhn_109,109,0.15155984223833002,347307542.87824357,4.36704514575839,"[6, 7]"
65,1_2_3_24_dhn_109,109,0.2193154371136847,241972832.3444505,2.9290640728854638,"[1, 2, 3, 24]"
66,41_42_43_44_55_57_dhn_109,109,0.14679509368083607,144166866.90065727,1.4414816935363304,"[41, 42, 43, 44, 55, 57]"
67,45_51_52_53_54_dhn_109,109,0.14369221812107952,106362354.8439672,1.4728194322850519,"[45, 51, 52, 53, 54]"
68,41_42_43_44_55_57_59_dhn_109,109,0.11639487321433004,100112480.46798816,1.0016018913160898,"[41, 42, 43, 44, 55, 57, 59]"
69,40_46_49_dhn_109,109,0.08268033446388869,337732577.5171398,3.305265160223575,"[40, 46, 49]"
70,34_35_36_37_38_dhn_109,109,0.2035278144837216,608931908.5708671,3.554572820092115,"[34, 35, 36, 37, 38]"
71,34_35_36_37_38_39_dhn_109,109,0.2359114823465687,711981818.8027036,3.4355368275480145,"[34, 35, 36, 37, 38, 39]"
72,34_35_36_37_38_39_40_45_46_47_48_49_50_51_52_53_54_60_dhn_109,109,0.2664319469508963,807553928.712772,2.1482850678491774,"[34, 35, 36, 37, 38, 39, 40, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 60]"
73,31_32_33_58_dhn_109,109,0.0807325883222854,385361065.0430661,3.2708441916331803,"[31, 32, 33, 58]"
74,53_54_dhn_109,109,0.12788398205134963,67965156.41415413,1.9416154388720892,"[53, 54]"
75,45_53_54_dhn_109,109,0.12004247625637003,110217448.28147459,1.699441344463288,"[45, 53, 54]"
76,4_8_9_dhn_109,109,0.12822136082304084,104389830.1021393,1.682653383789959,"[4, 8, 9]"
77,34_36_37_38_39_dhn_109,109,0.1647508155930822,501180600.5813026,3.217098719615293,"[34, 36, 37, 38, 39]"
78,53_54_60_dhn_109,109,0.1605729720861454,64568759.66220437,1.8469425519342633,"[53, 54, 60]"
79,1_2_3_23_24_25_dhn_109,109,0.2631330284832222,316233902.6268353,2.7303518707966137,"[1, 2, 3, 23, 24, 25]"
80,45_53_54_60_dhn_109,109,0.1062779418400604,83832995.78540206,1.293509918978723,"[45, 53, 54, 60]"
81,10_11_12_13_14_17_dhn_109,109,0.07048078001651131,425871111.1978724,2.101206395428436,"[10, 11, 12, 13, 14, 17]"
82,31_32_33_34_35_36_37_38_39_40_41_42_43_44_45_46_47_48_49_50_51_52_53_54_55_56_57_58_59_60_dhn_109,109,0.1787501390200544,440248430.10092026,0.8465348604821727,"[31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]"
83,12_13_14_17_dhn_109,109,0.10223510815524475,319362214.67693365,2.388708296676877,"[12, 13, 14, 17]"
84,6_7_29_dhn_109,109,0.19590285723423992,455221478.52578104,4.116271446695809,"[6, 7, 29]"
85,34_35_36_37_38_39_40_46_47_49_dhn_109,109,0.28884553408469865,998516557.577327,3.6514161396460074,"[34, 35, 36, 37, 38, 39, 40, 46, 47, 49]"
86,34_35_36_37_38_39_40_46_47_48_49_50_dhn_109,109,0.35573123804663803,1295523341.9675288,3.9911506289356007,"[34, 35, 36, 37, 38, 39, 40, 46, 47, 48, 49, 50]"
87,34_35_36_37_38_39_40_46_49_dhn_109,109,0.23892779381148982,891144015.9731798,3.2583054440919197,"[34, 35, 36, 37, 38, 39, 40, 46, 49]"
