,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,6_20_dhn_2,2,0.0071269825213424,8814515.781599013,0.14300501156289558,"[6, 20]"
1,7_14_dhn_2,2,0.0743907097767945,350314642.36055034,3.3477444853668863,"[7, 14]"
2,18_19_dhn_2,2,0.38060342205911507,381702841.74246794,5.510768650396427,"[18, 19]"
3,17_18_19_dhn_2,2,0.0573699171527648,46751300.170313604,0.6729433224675067,"[17, 18, 19]"
4,7_14_15_dhn_2,2,0.1417538799031409,652819783.5181937,4.9137357784227715,"[7, 14, 15]"
5,1_7_14_15_dhn_2,2,0.0576662139293568,241991750.77961233,1.8127725503265684,"[1, 7, 14, 15]"
6,3_13_dhn_2,2,0.1068335283657254,486595118.38825566,4.315991782376279,"[3, 13]"
7,3_12_13_dhn_2,2,0.1446676316674979,581414541.3834363,3.977191114268702,"[3, 12, 13]"
8,3_12_13_17_18_19_dhn_2,2,0.1069346915903212,342624959.2635758,1.871447400157036,"[3, 12, 13, 17, 18, 19]"
9,1_5_7_14_15_dhn_2,2,0.1139477710530734,443141482.2221815,2.401242195013017,"[1, 5, 7, 14, 15]"
10,8_9_dhn_2,2,0.4477791773065213,1397571882.3743842,9.199696276943275,"[8, 9]"
11,3_4_12_13_17_18_19_dhn_2,2,0.048732816481172,132826550.34401524,0.722906816269128,"[3, 4, 12, 13, 17, 18, 19]"
12,1_5_6_7_14_15_20_dhn_2,2,0.0393944461106962,104482219.01878236,0.5338220634063288,"[1, 5, 6, 7, 14, 15, 20]"
13,12_13_dhn_2,2,0.1238564107372912,330313968.69269204,3.539465075104169,"[12, 13]"
14,1_15_dhn_2,2,0.0789414136592029,40472984.319235586,0.7824960585526307,"[1, 15]"
15,3_4_12_13_dhn_2,2,0.1218559233725739,431433039.41411054,2.9379855628953724,"[3, 4, 12, 13]"
16,3_4_dhn_2,2,0.0592860324027641,271388263.56416,3.3364949549833787,"[3, 4]"
17,5_6_20_dhn_2,2,0.0238079953299646,36764660.13226533,0.37806586055921226,"[5, 6, 20]"
18,5_6_dhn_2,2,0.0831716519540077,188464318.78930044,1.9618348193077761,"[5, 6]"
