,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,17_33_dhn_3,3,0.1450374595425398,690442827.1000676,5.001037878710566,"[17, 33]"
1,18_40_dhn_3,3,0.0269088118091459,19946416.681937166,0.2912699264729984,"[18, 40]"
2,11_12_dhn_3,3,0.0462201414065975,198799170.26176322,2.512277696739179,"[11, 12]"
3,26_42_dhn_3,3,0.0297066984172744,314643778.5981185,4.282374343648987,"[26, 42]"
4,34_59_dhn_3,3,0.0074965311270925,6804249.992730308,0.1361644617908784,"[34, 59]"
5,43_58_dhn_3,3,0.0422097660991819,106389881.8744314,1.1842578198949374,"[43, 58]"
6,8_17_33_dhn_3,3,0.1257415994195395,722500013.0948259,3.7143847741995204,"[8, 17, 33]"
7,30_31_dhn_3,3,0.0642390085170524,100400014.0965746,1.8105117640025308,"[30, 31]"
8,41_49_dhn_3,3,0.0786970320961309,471189362.76473767,5.973304684281447,"[41, 49]"
9,38_44_dhn_3,3,0.1326856232030326,1141715708.569855,8.15417866874866,"[38, 44]"
10,14_45_dhn_3,3,0.0891148758601597,481478221.7542027,4.476993778327684,"[14, 45]"
11,16_47_dhn_3,3,0.0669789133513541,86486295.97121581,0.9989163776783084,"[16, 47]"
12,26_41_42_49_dhn_3,3,0.0544024196358886,717692255.986987,5.250660941295671,"[26, 41, 42, 49]"
13,2_4_dhn_3,3,0.1843957694427274,541583509.3831964,4.303652605766037,"[2, 4]"
14,28_56_dhn_3,3,0.0034815645972439,3379391.6435021674,0.08032535368017525,"[28, 56]"
15,2_4_50_dhn_3,3,0.2074247862464167,484372521.3851878,3.8237307293469964,"[2, 4, 50]"
16,3_54_dhn_3,3,0.0487947358893922,261365180.05203998,3.001685130749361,"[3, 54]"
17,3_52_54_dhn_3,3,0.068400544091137,385931688.5216271,2.790694069949647,"[3, 52, 54]"
18,7_35_dhn_3,3,0.0432456949519565,15859502.32675674,0.41529763145946613,"[7, 35]"
19,14_15_45_dhn_3,3,0.0641070353294828,337088317.52416456,1.9738481167382484,"[14, 15, 45]"
20,6_7_35_dhn_3,3,0.0326035282776378,258343087.4572889,2.9596406042999166,"[6, 7, 35]"
21,23_24_dhn_3,3,0.002809205579017,3359630.996479805,0.0720413505500777,"[23, 24]"
22,30_31_32_dhn_3,3,0.0238684114948126,25227283.20017589,0.44828641535244423,"[30, 31, 32]"
23,26_30_31_32_41_42_49_dhn_3,3,0.03185399478563,386559495.8744527,2.23744071649831,"[26, 30, 31, 32, 41, 42, 49]"
24,8_17_19_33_dhn_3,3,0.1353830950365686,747769486.1471058,3.8389445061565635,"[8, 17, 19, 33]"
25,3_52_54_55_dhn_3,3,0.0683052036525152,335419256.5137546,2.4039843814068567,"[3, 52, 54, 55]"
26,20_21_dhn_3,3,0.2023812151668766,359496985.04802173,3.7548289400671884,"[20, 21]"
27,5_6_7_35_dhn_3,3,0.0380772680104277,314446152.14786994,2.3499874122019353,"[5, 6, 7, 35]"
28,13_20_21_dhn_3,3,0.2077061002593728,448363497.7956837,3.5524846170074897,"[13, 20, 21]"
29,26_30_31_32_38_41_42_44_49_dhn_3,3,0.1233643681960153,1314588310.450757,4.511460118448535,"[26, 30, 31, 32, 38, 41, 42, 44, 49]"
30,1_26_30_31_32_38_41_42_44_49_dhn_3,3,0.1318272079800294,1358738367.3717482,4.6533608864053795,"[1, 26, 30, 31, 32, 38, 41, 42, 44, 49]"
31,27_28_56_dhn_3,3,0.00900848297456,9675115.394653147,0.12867842737140667,"[27, 28, 56]"
32,10_37_dhn_3,3,0.0787862662176583,535140614.9872577,4.080615533650126,"[10, 37]"
33,14_15_45_60_dhn_3,3,0.0642835666009712,289354558.6838293,1.6820938073528293,"[14, 15, 45, 60]"
34,5_6_7_8_17_19_33_35_dhn_3,3,0.140459621896122,958925634.3325303,3.170673021111715,"[5, 6, 7, 8, 17, 19, 33, 35]"
35,2_4_36_50_dhn_3,3,0.2080136008684296,432448231.51046836,3.40516845927597,"[2, 4, 36, 50]"
36,2_3_4_36_50_52_54_55_dhn_3,3,0.2088940123088976,704928158.1991395,2.979473027146343,"[2, 3, 4, 36, 50, 52, 54, 55]"
37,5_6_7_8_17_19_33_35_53_dhn_3,3,0.1634730768370772,1051101534.5538622,3.4678041669234303,"[5, 6, 7, 8, 17, 19, 33, 35, 53]"
38,11_12_13_20_21_dhn_3,3,0.2059418833994352,547352365.3485126,3.1171834745554885,"[11, 12, 13, 20, 21]"
39,2_3_4_36_50_51_52_54_55_dhn_3,3,0.0260611090346578,80870581.39523287,0.3413660062632944,"[2, 3, 4, 36, 50, 51, 52, 54, 55]"
40,10_27_28_37_56_dhn_3,3,0.090334082077589,516558090.15636843,2.9790173671623963,"[10, 27, 28, 37, 56]"
41,16_47_48_dhn_3,3,0.0353243652096011,27831820.698480666,0.31868045696562763,"[16, 47, 48]"
42,29_46_dhn_3,3,0.0485252253094171,597416936.8732059,3.8279115800872723,"[29, 46]"
43,43_57_58_dhn_3,3,0.0076804482573277,14765151.7177379,0.1628729798638093,"[43, 57, 58]"
44,1_14_15_26_30_31_32_38_41_42_44_45_49_60_dhn_3,3,0.134944033646382,1188641374.3376038,2.772220630760465,"[1, 14, 15, 26, 30, 31, 32, 38, 41, 42, 44, 45, 49, 60]"
45,5_6_7_8_17_19_33_34_35_53_59_dhn_3,3,0.1376709325560692,760241083.3279331,2.3975567052292406,"[5, 6, 7, 8, 17, 19, 33, 34, 35, 53, 59]"
46,1_14_15_16_26_30_31_32_38_41_42_44_45_47_48_49_60_dhn_3,3,0.1326203650976921,1063682906.6475297,2.218478915900296,"[1, 14, 15, 16, 26, 30, 31, 32, 38, 41, 42, 44, 45, 47, 48, 49, 60]"
47,1_14_15_16_26_30_31_32_38_41_42_44_45_47_48_49_60_61_dhn_3,3,0.1412683417446168,1032258078.6978103,2.148767422252189,"[1, 14, 15, 16, 26, 30, 31, 32, 38, 41, 42, 44, 45, 47, 48, 49, 60, 61]"
48,11_12_13_20_21_29_46_dhn_3,3,0.1536953475226513,1562924656.6188838,5.349404087014012,"[11, 12, 13, 20, 21, 29, 46]"
49,10_27_28_37_43_56_57_58_dhn_3,3,0.0120879575485521,45884366.84370689,0.20533218286595328,"[10, 27, 28, 37, 43, 56, 57, 58]"
50,1_14_15_16_26_30_31_32_38_39_41_42_44_45_47_48_49_60_61_dhn_3,3,0.0266979926321932,189379923.69115627,0.3940244948679012,"[1, 14, 15, 16, 26, 30, 31, 32, 38, 39, 41, 42, 44, 45, 47, 48, 49, 60, 61]"
51,2_3_4_11_12_13_20_21_22_29_36_46_50_51_52_54_55_dhn_3,3,0.0214622955734029,146119844.2690213,0.3052542804808762,"[2, 3, 4, 11, 12, 13, 20, 21, 22, 29, 36, 46, 50, 51, 52, 54, 55]"
