,unique_key,dhn_id,mae,energy_mae,energy_mare_per_loss,cluster
0,5_6_dhn_100,100,0.008555100864531564,22842136.303381175,1.1188081897644526,"[5, 6]"
1,18_19_dhn_100,100,0.010744301102377032,4015912.5053981757,0.20066977684059545,"[18, 19]"
2,15_17_dhn_100,100,0.011043934772699474,5429045.649112033,0.24635692988940655,"[15, 17]"
3,7_23_dhn_100,100,0.019425924092822695,105398150.24418548,2.686797508210905,"[7, 23]"
4,47_52_dhn_100,100,0.017180452466466285,23330552.05429379,0.9699239767492555,"[47, 52]"
5,56_57_dhn_100,100,0.0061134714360077565,52704030.97180494,1.3380572800478454,"[56, 57]"
6,71_73_dhn_100,100,0.08368493576860371,20442481.794655047,1.0088368271547663,"[71, 73]"
7,2_11_dhn_100,100,0.017322460223838872,29077306.728067394,0.7105646410621961,"[2, 11]"
8,71_72_73_dhn_100,100,0.008562799916389634,1356581.3619708547,0.06678704728094138,"[71, 72, 73]"
9,81_82_dhn_100,100,0.01047441246585007,31561286.028745353,1.7041725653258633,"[81, 82]"
10,7_8_23_dhn_100,100,0.01969291471135957,104309125.53586954,2.276109422709066,"[7, 8, 23]"
11,33_43_dhn_100,100,0.008852518060135709,4006103.8966395073,0.23365294985293725,"[33, 43]"
12,30_38_dhn_100,100,0.009508437696767172,25205572.778269164,0.8140489627326281,"[30, 38]"
13,44_45_dhn_100,100,0.09158618696262022,15845467.541106572,0.770074857590089,"[44, 45]"
14,47_51_52_dhn_100,100,0.016845334647266553,15007325.39260644,0.47995217937830226,"[47, 51, 52]"
15,63_65_dhn_100,100,0.0048890220362751875,27276852.761993818,0.8488435267670911,"[63, 65]"
16,27_28_dhn_100,100,0.011200951492930239,7631050.428333792,0.32051053101649185,"[27, 28]"
17,61_81_82_dhn_100,100,0.012365333616460129,39792678.43173114,1.5082296538142714,"[61, 81, 82]"
18,67_78_dhn_100,100,0.025328373486911894,65936332.21971785,1.8126749353846576,"[67, 78]"
19,7_8_9_22_23_dhn_100,100,0.017286376643456395,132161659.34901829,1.7550597088087014,"[7, 8, 9, 22, 23]"
20,48_49_dhn_100,100,0.026633952224195376,12734616.159331448,0.5059575925459217,"[48, 49]"
21,5_6_7_8_9_22_23_dhn_100,100,0.028333010812818,140968653.72158107,1.775613617646622,"[5, 6, 7, 8, 9, 22, 23]"
22,40_42_dhn_100,100,1.0631856969776492,3329326739.2168865,76.14305868626985,"[40, 42]"
23,68_77_dhn_100,100,0.007940559403786048,1231082.1391898324,0.08448274182891756,"[68, 77]"
24,13_14_dhn_100,100,0.011440894281279299,38942333.79318847,1.229679374651412,"[13, 14]"
25,18_19_20_dhn_100,100,0.01905910000566176,4844680.6912956685,0.24149717397677076,"[18, 19, 20]"
26,44_45_46_dhn_100,100,0.01286922358723109,1635783.198863031,0.07940373598380375,"[44, 45, 46]"
27,5_6_7_8_9_22_23_25_dhn_100,100,0.024612978259726408,121437443.35857664,1.396405345903375,"[5, 6, 7, 8, 9, 22, 23, 25]"
28,29_31_dhn_100,100,0.010725960151646563,31099316.446317654,1.2076718920087404,"[29, 31]"
29,47_51_52_53_dhn_100,100,0.0074618442248180735,5906696.684257098,0.1886075891374198,"[47, 51, 52, 53]"
30,61_69_81_82_dhn_100,100,0.015519980417521968,49217077.79121552,1.191630396414789,"[61, 69, 81, 82]"
31,5_6_7_8_9_22_23_25_26_dhn_100,100,0.024500473098448935,116426991.80688131,1.3367528155324508,"[5, 6, 7, 8, 9, 22, 23, 25, 26]"
32,2_10_11_dhn_100,100,0.02785058802319951,55623485.59498168,0.9676769155509475,"[2, 10, 11]"
33,5_6_7_8_9_21_22_23_25_26_dhn_100,100,0.008510309514415096,39739243.200766034,0.456048671858838,"[5, 6, 7, 8, 9, 21, 22, 23, 25, 26]"
34,13_14_15_17_dhn_100,100,0.013196501434041897,42893315.310262926,0.9329974766439926,"[13, 14, 15, 17]"
35,40_42_44_45_46_dhn_100,100,0.016480155653177918,49512236.6081197,0.8746620793839522,"[40, 42, 44, 45, 46]"
36,67_76_78_dhn_100,100,0.01763972047721632,115108923.70228839,1.9223079882238494,"[67, 76, 78]"
37,2_10_11_13_14_15_17_dhn_100,100,0.029990371953759868,84220203.54401955,0.8819079661370002,"[2, 10, 11, 13, 14, 15, 17]"
38,35_36_37_dhn_100,100,0.006926948393501154,2779389.0585446428,0.10814755858872278,"[35, 36, 37]"
39,61_62_69_81_82_dhn_100,100,0.01758249899550841,134191387.75003016,1.7388317159771247,"[61, 62, 69, 81, 82]"
40,67_68_76_77_78_dhn_100,100,0.008387848776373214,53434919.69997655,0.803216613772613,"[67, 68, 76, 77, 78]"
41,40_42_44_45_46_48_49_dhn_100,100,0.023626226257506034,63542819.87735112,0.8624982873039413,"[40, 42, 44, 45, 46, 48, 49]"
42,2_4_10_11_12_13_14_15_17_dhn_100,100,0.017384644827856705,45915511.90986875,0.48038854765808575,"[2, 4, 10, 11, 12, 13, 14, 15, 17]"
43,34_55_dhn_100,100,0.015428714059249964,19481781.020005196,0.519303261934367,"[34, 55]"
44,2_4_10_11_12_13_14_15_17_27_28_dhn_100,100,0.01506611081363479,37186964.5530868,0.3352115206781813,"[2, 4, 10, 11, 12, 13, 14, 15, 17, 27, 28]"
45,2_4_5_6_7_8_9_10_11_12_13_14_15_17_21_22_23_25_26_27_28_dhn_100,100,0.030603038487805472,104496066.15860821,0.5520802545398001,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 21, 22, 23, 25, 26, 27, 28]"
46,29_31_41_dhn_100,100,0.014516045883123585,91753802.43443352,1.6155712772301356,"[29, 31, 41]"
47,2_4_5_6_7_8_9_10_11_12_13_14_15_17_18_19_20_21_22_23_25_26_27_28_dhn_100,100,0.03310923487721359,104637516.89626914,0.5227791980470381,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]"
48,59_71_72_73_dhn_100,100,0.009078181771373905,82770923.18561763,1.5608213798231214,"[59, 71, 72, 73]"
49,35_36_37_39_dhn_100,100,0.012028420984906387,24504250.182331365,0.4527973484991605,"[35, 36, 37, 39]"
50,75_80_dhn_100,100,0.007635573717825257,44621316.358188994,0.9574752401679992,"[75, 80]"
51,29_30_31_38_41_dhn_100,100,0.015008633658734628,92471319.69311202,1.1870315020301534,"[29, 30, 31, 38, 41]"
52,2_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_25_26_27_28_dhn_100,100,0.02540541249985713,75995057.03822921,0.3794520781299514,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]"
53,67_68_76_77_78_79_dhn_100,100,0.008377307551955428,53434656.420467414,0.6462374490565099,"[67, 68, 76, 77, 78, 79]"
54,74_75_80_dhn_100,100,0.013158027850453202,77489971.55122873,1.2844027593776337,"[74, 75, 80]"
55,40_42_44_45_46_48_49_54_dhn_100,100,0.026894487614417276,66909149.940264374,0.7526453015393535,"[40, 42, 44, 45, 46, 48, 49, 54]"
56,40_42_44_45_46_48_49_50_54_dhn_100,100,0.01120148238294703,26952974.851829648,0.30311498349161936,"[40, 42, 44, 45, 46, 48, 49, 50, 54]"
57,2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_25_26_27_28_dhn_100,100,0.003960267285509248,11120141.659481768,0.0555013659524917,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]"
58,29_30_31_38_40_41_42_44_45_46_48_49_50_54_dhn_100,100,0.016888245544366357,88169933.64173849,0.5653027822622413,"[29, 30, 31, 38, 40, 41, 42, 44, 45, 46, 48, 49, 50, 54]"
59,32_33_43_dhn_100,100,0.0095862701656799,5078887.025668068,0.1618350956491348,"[32, 33, 43]"
60,63_64_65_dhn_100,100,0.012169144202736593,66733880.34121398,1.2597180406206472,"[63, 64, 65]"
61,2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_dhn_100,100,0.004052598859134921,12087366.354662327,0.05460531426563152,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
62,35_36_37_39_47_51_52_53_dhn_100,100,0.005982650673721215,7452044.822268886,0.10332305083278037,"[35, 36, 37, 39, 47, 51, 52, 53]"
63,56_57_58_dhn_100,100,0.00890994613481537,77257098.98963502,1.4249774534564879,"[56, 57, 58]"
64,67_68_74_75_76_77_78_79_80_dhn_100,100,0.008311670902660483,51345326.99932949,0.3970062430805419,"[67, 68, 74, 75, 76, 77, 78, 79, 80]"
65,32_33_34_43_55_dhn_100,100,0.006379348977254045,4675347.654927748,0.08540622827602652,"[32, 33, 34, 43, 55]"
66,61_62_69_70_81_82_dhn_100,100,0.020886910010067986,157680913.56454465,1.6881218804076066,"[61, 62, 69, 70, 81, 82]"
67,59_66_71_72_73_dhn_100,100,0.009961746757389603,90780996.14462882,1.3391463321758812,"[59, 66, 71, 72, 73]"
68,63_64_65_67_68_74_75_76_77_78_79_80_dhn_100,100,0.010908774484062142,65160090.32541835,0.38895711207881817,"[63, 64, 65, 67, 68, 74, 75, 76, 77, 78, 79, 80]"
69,29_30_31_32_33_34_35_36_37_38_39_40_41_42_43_44_45_46_47_48_49_50_51_52_53_54_55_dhn_100,100,0.0044300097496291395,14363376.02943537,0.05681022565447374,"[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]"
70,61_62_63_64_65_67_68_69_70_74_75_76_77_78_79_80_81_82_dhn_100,100,0.020304673998916622,139201367.12025794,0.6054467170542943,"[61, 62, 63, 64, 65, 67, 68, 69, 70, 74, 75, 76, 77, 78, 79, 80, 81, 82]"
71,56_57_58_59_66_71_72_73_dhn_100,100,0.015200768494946348,134888526.75510204,1.25767219394787,"[56, 57, 58, 59, 66, 71, 72, 73]"
72,5_6_7_8_9_21_22_23_dhn_100,100,0.015409297730101917,75396645.99940708,0.9491877888005661,"[5, 6, 7, 8, 9, 21, 22, 23]"
73,35_36_dhn_100,100,0.01303662501019997,6763986.117089123,0.2639054420625769,"[35, 36]"
74,5_6_7_8_9_21_22_23_25_dhn_100,100,0.014523382805759615,70458588.03054693,0.8098166126833999,"[5, 6, 7, 8, 9, 21, 22, 23, 25]"
75,2_4_11_dhn_100,100,0.013799201313389825,21622571.25341979,0.5276303267855945,"[2, 4, 11]"
76,10_12_dhn_100,100,0.007957687492486263,17317085.45759823,0.7162124209672817,"[10, 12]"
77,10_12_13_14_dhn_100,100,0.011102312697482526,34867983.08972428,0.7280851074523025,"[10, 12, 13, 14]"
78,2_4_10_11_12_13_14_dhn_100,100,0.012480030350385815,34876471.946210034,0.42911701295247373,"[2, 4, 10, 11, 12, 13, 14]"
79,2_4_5_6_7_8_9_10_11_12_13_14_15_17_21_22_23_25_26_dhn_100,100,0.02524629491380548,90570222.94388874,0.5207547267731921,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 21, 22, 23, 25, 26]"
80,2_4_5_6_7_8_9_10_11_12_13_14_15_16_17_21_22_23_25_26_27_28_dhn_100,100,0.024499275583835627,79512067.79155345,0.4198180817975308,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22, 23, 25, 26, 27, 28]"
81,40_42_44_45_46_48_49_50_dhn_100,100,0.008581911588304826,22380440.286953833,0.3036929568190397,"[40, 42, 44, 45, 46, 48, 49, 50]"
82,29_30_31_32_33_34_38_40_41_42_43_44_45_46_48_49_50_54_55_dhn_100,100,0.014237721727005553,63897459.287519574,0.32641865438277606,"[29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 54, 55]"
83,71_72_dhn_100,100,0.00641755112693371,678621.9782870824,0.06277565093305243,"[71, 72]"
84,51_53_dhn_100,100,0.00635531845469308,3599551.0219104015,0.2734799287112136,"[51, 53]"
85,25_26_dhn_100,100,0.004492440360787958,1003568.6439921049,0.06688616626407516,"[25, 26]"
86,7_8_9_23_dhn_100,100,0.024441113624254978,127812017.02359298,2.1322822869253413,"[7, 8, 9, 23]"
87,61_62_67_68_69_70_74_75_76_77_78_79_80_81_82_dhn_100,100,0.015274276864628615,107835596.9998686,0.5624601940834573,"[61, 62, 67, 68, 69, 70, 74, 75, 76, 77, 78, 79, 80, 81, 82]"
88,7_8_9_21_22_23_dhn_100,100,0.011145308210115081,84291230.28045993,1.1187440826891644,"[7, 8, 9, 21, 22, 23]"
89,7_8_9_21_22_23_25_26_dhn_100,100,0.0069648917270337864,51119125.50123398,0.615523208414343,"[7, 8, 9, 21, 22, 23, 25, 26]"
90,67_68_77_78_dhn_100,100,0.010571144965032982,25880514.16875712,0.6015823293325171,"[67, 68, 77, 78]"
91,56_57_58_59_61_62_63_64_65_66_67_68_69_70_71_72_73_74_75_76_77_78_79_80_81_82_dhn_100,100,0.040393912575153304,294783000.1907325,0.9324750462272368,"[56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82]"
92,2_4_10_11_12_13_14_15_17_18_19_20_27_28_dhn_100,100,0.014388628154258789,31857284.662120644,0.26152162521900396,"[2, 4, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 27, 28]"
93,74_80_dhn_100,100,0.010128118897132173,60266520.21059671,1.3246925994123884,"[74, 80]"
94,7_8_9_23_25_26_dhn_100,100,0.02780389855123847,139186189.68817383,2.057543616721168,"[7, 8, 9, 23, 25, 26]"
95,7_8_9_23_25_dhn_100,100,0.028567894982400862,148205770.09469774,2.195178521023549,"[7, 8, 9, 23, 25]"
96,8_23_dhn_100,100,0.017193334543717444,39539731.90328878,1.6403122128849545,"[8, 23]"
97,76_78_dhn_100,100,0.006905743255305025,42440542.29260759,1.1473588569583997,"[76, 78]"
98,9_21_dhn_100,100,0.009669210993625221,14330228.269463137,0.6953808704521977,"[9, 21]"
99,9_21_22_dhn_100,100,0.004173886983423816,16270162.944746055,0.4523315406261211,"[9, 21, 22]"
100,2_4_dhn_100,100,0.00931069784988022,5986310.79373409,0.24082641762937065,"[2, 4]"
101,67_68_76_78_dhn_100,100,0.03139084558279278,202861298.46410564,3.0524800750829546,"[67, 68, 76, 78]"
102,67_68_76_78_79_dhn_100,100,0.032424090798124514,209797473.05191165,2.539383223362075,"[67, 68, 76, 78, 79]"
103,15_16_17_dhn_100,100,0.00537417373725738,1733211.83429527,0.07822465117053833,"[15, 16, 17]"
104,5_6_7_8_9_10_12_13_14_21_22_23_25_dhn_100,100,0.015500087618627499,66166249.22664798,0.5247185162971347,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 21, 22, 23, 25]"
